0	363503+2073	0	4772	1	27915at4891_2|Utg33250|+|656|8.423e-191|1|363503|365575|363503[363503]:365575[365575]:2073[2073]
0	539243+957	0	4840	1	28907at4891_2|Utg33250|+|383|1.278e-108|1|539243|540199|539243[539243]:540199[540199]:957[957]
0	321126-885	0	5229	-1	28498at4891_4|Utg33250|-|396|1.56e-112|1|320242|321126|321126[321126]:320242[320242]:885[885]
0	38763+978	0	5278	1	28186at4891_7|Utg33250|+|516|1.174e-148|1|38763|39740|38763[38763]:39740[39740]:978[978]
0	323369+897	0	5427	1	19275at4891_5|Utg33250|+|132|4.626e-33|1|323369|324265|323369[323369]:324265[324265]:897[897]
0	190110-1347	0	5741	-1	4496at4891_3|Utg33250|-|186|2.568e-49|1|188764|190110|190110[190110]:188764[188764]:1347[1347]
0	294145+828	0	5999	1	26880at4891_2|Utg33250|+|463|1.057e-132|1|294145|294972|294145[294145]:294972[294972]:828[828]
0	587423-2427	0	6049	-1	7265at4891_2|Utg33250|-|814|2.305e-238|1|584997|587423|587423[587423]:584997[584997]:2427[2427]
0	124743-1194	0	6254	-1	15557at4891_2|Utg33250|-|662|1.316e-192|1|123550|124743|124743[124743]:123550[123550]:1194[1194]
0	523346-594	0	6415	-1	29329at4891_2|Utg33250|-|269|2.655e-74|1|522753|523346|523346[523346]:522753[522753]:594[594]
0	336865+921	0	7460	1	10800at4891_6|Utg33250|+|208|6.122e-56|1|336865|337785|336865[336865]:337785[337785]:921[921]
0	12324-2241	0	7561	-1	4361at4891_2|Utg33250|-|1153|0|1|10084|12324|12324[12324]:10084[10084]:2241[2241]
0	53954+1581	0	7793	1	6249at4891_1|Utg33250|+|419|1.86e-119|1|53954|55534|53954[53954]:55534[55534]:1581[1581]
0	527721+4479	0	7806	1	469at4891_7|Utg33250|+|1362|0|1|527721|532199|527721[527721]:532199[532199]:4479[4479]
0	93465+354	0	7813	1	38555at4891_1|Utg33250|+|177|1.315e-46|1|93465|93818|93465[93465]:93818[93818]:354[354]
0	392001+1794	0	7872	1	24398at4891_2|Utg33250|+|812|9.221e-238|1|392001|393794|392001[392001]:393794[393794]:1794[1794]
0	456388-774	0	7935	-1	18893at4891_0|Utg33250|-|200|1.567e-53|1|455615|456388|456388[456388]:455615[455615]:774[774]
0	466627+1920	0	8279	1	27063at4891_1|Utg33250|+|643|6.9e-187|1|466627|468546|466627[466627]:468546[468546]:1920[1920]
0	204168-1077	0	8289	-1	13129at4891_1|Utg33250|-|77|1.667e-16|1|203092|204168|204168[204168]:203092[203092]:1077[1077]
0	413968-909	0	8640	-1	16010at4891_3|Utg33250|-|384|6.392e-109|1|413060|413968|413968[413968]:413060[413060]:909[909]
0	228801-2529	0	8925	-1	10130at4891_2|Utg33250|-|884|1.953e-259|1|226273|228801|228801[228801]:226273[226273]:2529[2529]
0	212408-852	0	8948	-1	29560at4891_2|Utg33250|-|301|6.182e-84|1|211557|212408|212408[212408]:211557[211557]:852[852]
0	431391-1197	0	9103	-1	24098at4891_2|Utg33250|-|619|1.158e-179|1|430195|431391|431391[431391]:430195[430195]:1197[1197]
0	534818+996	0	9398	1	30529at4891_2|Utg33250|+|414|5.953e-118|1|534818|535813|534818[534818]:535813[535813]:996[996]
0	465249+1083	0	9403	1	18893at4891_2|Utg33250|+|440|8.87e-126|1|465249|466331|465249[465249]:466331[466331]:1083[1083]
0	349557-2583	0	9466	-1	12292at4891_8|Utg33250|-|1223|0|1|346975|349557|349557[349557]:346975[346975]:2583[2583]
0	366339+585	0	10441	1	37570at4891_4|Utg33250|+|60|2.184e-11|1|366339|366923|366339[366339]:366923[366923]:585[585]
0	573503-1539	0	10565	-1	24095at4891_2|Utg33250|-|758|1.661e-221|1|571965|573503|573503[573503]:571965[571965]:1539[1539]
0	604653-807	0	10643	-1	11978at4891_8|Utg33250|-|109|3.88e-26|1|603847|604653|604653[604653]:603847[603847]:807[807]
0	300765-1617	0	11128	-1	28527at4891_7|Utg33250|-|374|6.545e-106|1|299149|300765|300765[300765]:299149[299149]:1617[1617]
0	520215+984	0	11513	1	2373at4891_6|Utg33250|+|66|3.413e-13|1|520215|521198|520215[520215]:521198[521198]:984[984]
0	591769-1473	0	11680	-1	6341at4891_5|Utg33250|-|209|3.061e-56|1|590297|591769|591769[591769]:590297[590297]:1473[1473]
0	70786-1386	0	11813	-1	32435at4891|Utg33250|-|276|2.074e-76|1|69401|70786|70786[70786]:69401[69401]:1386[1386]
0	553174-1293	0	11962	-1	29533at4891_2|Utg33250|-|506|1.202e-145|1|551882|553174|553174[553174]:551882[551882]:1293[1293]
0	534313-1797	0	12027	-1	10743at4891_2|Utg33250|-|602|1.517e-174|1|532517|534313|534313[534313]:532517[532517]:1797[1797]
0	155581-2397	0	12047	-1	12256at4891_2|Utg33250|-|848|1.342e-248|1|153185|155581|155581[155581]:153185[153185]:2397[2397]
0	8286+1131	0	12057	1	27291at4891_2|Utg33250|+|445|2.772e-127|1|8286|9416|8286[8286]:9416[9416]:1131[1131]
0	152851-2007	0	12427	-1	5578at4891_2|Utg33250|-|916|4.546e-269|1|150845|152851|152851[152851]:150845[150845]:2007[2007]
0	282883-987	0	12558	-1	18087at4891_2|Utg33250|-|458|3.384e-131|1|281897|282883|282883[282883]:281897[281897]:987[987]
0	255891-1068	0	12803	-1	26689at4891_7|Utg33250|-|465|2.644e-133|1|254824|255891|255891[255891]:254824[254824]:1068[1068]
0	148131+1647	0	12963	1	14247at4891_2|Utg33250|+|734|2.787e-214|1|148131|149777|148131[148131]:149777[149777]:1647[1647]
0	399684-864	0	13182	-1	21024at4891_5|Utg33250|-|340|1.124e-95|1|398821|399684|399684[399684]:398821[398821]:864[864]
0	218756+5601	0	13374	1	986at4891_2|Utg33250|+|2839|0|1|218756|224356|218756[218756]:224356[224356]:5601[5601]
0	127294-2163	0	13559	-1	5791at4891_2|Utg33250|-|909|5.819e-267|1|125132|127294|127294[127294]:125132[125132]:2163[2163]
0	296205-1023	0	13603	-1	38257at4891_2|Utg33250|-|254|8.7e-70|1|295183|296205|296205[296205]:295183[295183]:1023[1023]
0	475354-936	0	13623	-1	20197at4891_4|Utg33250|-|460|8.459e-132|1|474419|475354|475354[475354]:474419[474419]:936[936]
0	355322+1335	0	13689	1	17077at4891_7|Utg33250|+|620|5.788e-180|1|355322|356656|355322[355322]:356656[356656]:1335[1335]
0	116527+1965	0	13799	1	7589at4891_2|Utg33250|+|970|2.524e-285|1|116527|118491|116527[116527]:118491[118491]:1965[1965]
0	224803+1305	0	13889	1	37593at4891_2|Utg33250|+|415|2.976e-118|1|224803|226107|224803[224803]:226107[226107]:1305[1305]
0	68478+690	0	14137	1	35842at4891_1|Utg33250|+|355|3.431e-100|1|68478|69167|68478[68478]:69167[69167]:690[690]
0	483963-540	0	14155	-1	27330at4891_7|Utg33250|-|346|1.757e-97|1|483424|483963|483963[483963]:483424[483424]:540[540]
0	270570+1857	0	14230	1	6151at4891_7|Utg33250|+|269|2.655e-74|1|270570|272426|270570[270570]:272426[272426]:1857[1857]
0	143885+2949	0	14861	1	4064at4891_2|Utg33250|+|1158|0|1|143885|146833|143885[143885]:146833[146833]:2949[2949]
0	258112+330	0	14862	1	39248at4891_4|Utg33250|+|172|4.207e-45|1|258112|258441|258112[258112]:258441[258441]:330[330]
0	95956+918	0	15021	1	28415at4891_2|Utg33250|+|362|2.681e-102|1|95956|96873|95956[95956]:96873[96873]:918[918]
0	273699-717	0	15026	-1	31700at4891_2|Utg33250|-|243|1.782e-66|1|272983|273699|273699[273699]:272983[272983]:717[717]
0	576324+1953	0	15129	1	12635at4891_2|Utg33250|+|695|1.532e-202|1|576324|578276|576324[576324]:578276[578276]:1953[1953]
0	19448+2703	0	15202	1	12347at4891_2|Utg33250|+|1115|0|1|19448|22150|19448[19448]:22150[22150]:2703[2703]
0	517411+471	0	15654	1	32582at4891_1|Utg33250|+|286|2.026e-79|1|517411|517881|517411[517411]:517881[517881]:471[471]
0	160872+1176	0	15865	1	16975at4891_7|Utg33250|+|647|4.312e-188|1|160872|162047|160872[160872]:162047[162047]:1176[1176]
0	472648+1608	0	16208	1	10619at4891|Utg33250|+|805|1.18e-235|1|472648|474255|472648[472648]:474255[474255]:1608[1608]
0	129916+885	0	16296	1	17728at4891_8|Utg33250|+|229|2.919e-62|1|129916|130800|129916[129916]:130800[130800]:885[885]
0	381342+2145	0	16318	1	17129at4891_2|Utg33250|+|516|1.174e-148|1|381342|383486|381342[381342]:383486[383486]:2145[2145]
0	192909-1419	0	16338	-1	12567at4891_2|Utg33250|-|644|3.45e-187|1|191491|192909|192909[192909]:191491[191491]:1419[1419]
0	317400-333	0	16594	-1	27769at4891_8|Utg33250|-|45|7.158e-07|1|317068|317400|317400[317400]:317068[317068]:333[333]
0	251861-1941	0	16625	-1	5710at4891_1|Utg33250|-|1164|0|1|249921|251861|251861[251861]:249921[249921]:1941[1941]
0	257746-1335	0	16664	-1	13820at4891_2|Utg33250|-|567|5.213e-164|1|256412|257746|257746[257746]:256412[256412]:1335[1335]
0	479659+3549	0	16684	1	1120at4891_2|Utg33250|+|1821|0|1|479659|483207|479659[479659]:483207[483207]:3549[3549]
0	501063-3588	0	16793	-1	869at4891_2|Utg33250|-|1845|0|1|497476|501063|501063[501063]:497476[497476]:3588[3588]
0	252230+720	0	16848	1	29179at4891_2|Utg33250|+|340|1.124e-95|1|252230|252949|252230[252230]:252949[252949]:720[720]
0	57804+981	0	17101	1	20594at4891_1|Utg33250|+|408|3.81e-116|1|57804|58784|57804[57804]:58784[58784]:981[981]
0	263553+1272	0	17151	1	14902at4891_1|Utg33250|+|631|2.826e-183|1|263553|264824|263553[263553]:264824[264824]:1272[1272]
0	25527-2928	0	17201	-1	2432at4891_1|Utg33250|-|1053|2.609e-310|2|22600|25527|25527[25527]:23290[23290]:2238[2238]|22920[22920]:22600[22600]:321[321]
0	496815-423	0	17369	-1	33809at4891_2|Utg33250|-|239|2.851e-65|1|496393|496815|496815[496815]:496393[496393]:423[423]
0	41610+3609	0	17474	1	425at4891_7|Utg33250|+|2230|0|1|41610|45218|41610[41610]:45218[45218]:3609[3609]
0	26049-2793	0	17935	-1	2432at4891_2|Utg33250|-|1504|0|1|23257|26049|26049[26049]:23257[23257]:2793[2793]
0	522334-855	0	18048	-1	28396at4891_2|Utg33250|-|424|5.813e-121|1|521480|522334|522334[522334]:521480[521480]:855[855]
0	83870+3084	0	18255	1	6431at4891_2|Utg33250|+|1176|0|1|83870|86953|83870[83870]:86953[86953]:3084[3084]
0	247295-1407	0	18260	-1	9436at4891_2|Utg33250|-|807|2.951e-236|1|245889|247295|247295[247295]:245889[245889]:1407[1407]
0	28284-1755	0	18436	-1	39508at4891_2|Utg33250|-|452|2.166e-129|1|26530|28284|28284[28284]:26530[26530]:1755[1755]
0	464700-765	0	18446	-1	20167at4891_2|Utg33250|-|39|4.581e-05|1|463936|464700|464700[464700]:463936[463936]:765[765]
0	162875-594	0	18779	-1	26336at4891_7|Utg33250|-|333|1.439e-93|1|162282|162875|162875[162875]:162282[162282]:594[594]
0	68201-1098	0	18991	-1	22930at4891_7|Utg33250|-|430|9.083e-123|1|67104|68201|68201[68201]:67104[67104]:1098[1098]
0	78967+1746	0	19222	1	19842at4891_2|Utg33250|+|509|1.503e-146|1|78967|80712|78967[78967]:80712[80712]:1746[1746]
0	302072+1536	0	19242	1	12784at4891_2|Utg33250|+|793|4.834e-232|1|302072|303607|302072[302072]:303607[303607]:1536[1536]
0	312629-2688	0	19373	-1	3223at4891_4|Utg33250|-|1061|1.019e-312|1|309942|312629|312629[312629]:309942[309942]:2688[2688]
0	174933+1629	0	19413	1	1597at4891_4|Utg33250|+|168|6.731e-44|1|174933|176561|174933[174933]:176561[176561]:1629[1629]
0	400147+1065	0	19512	1	34294at4891_6|Utg33250|+|53|2.796e-09|1|400147|401211|400147[400147]:401211[401211]:1065[1065]
0	129272-1677	0	19707	-1	7059at4891_2|Utg33250|-|786|6.188e-230|1|127596|129272|129272[129272]:127596[127596]:1677[1677]
0	487037-648	0	19814	-1	28589at4891_6|Utg33250|-|395|3.121e-112|1|486390|487037|487037[487037]:486390[486390]:648[648]
0	278103+3621	0	19820	1	8923at4891_8|Utg33250|+|169|3.366e-44|1|278103|281723|278103[278103]:281723[281723]:3621[3621]
0	330415+1047	0	19888	1	24998at4891_2|Utg33250|+|329|2.303e-92|1|330415|331461|330415[330415]:331461[331461]:1047[1047]
0	334438+816	0	19950	1	17309at4891_1|Utg33250|+|194|1.003e-51|1|334438|335253|334438[334438]:335253[335253]:816[816]
0	394525-456	0	20098	-1	36350at4891_7|Utg33250|-|252|3.48e-69|1|394070|394525|394525[394525]:394070[394070]:456[456]
0	358647+2460	0	20318	1	13862at4891_2|Utg33250|+|1132|0|1|358647|361106|358647[358647]:361106[361106]:2460[2460]
0	378833+723	0	20764	1	29467at4891_2|Utg33250|+|328|4.606e-92|1|378833|379555|378833[378833]:379555[379555]:723[723]
0	178259-438	0	20849	-1	33993at4891_2|Utg33250|-|231|7.298e-63|1|177822|178259|178259[178259]:177822[177822]:438[438]
0	397260+1218	0	20890	1	12111at4891_4|Utg33250|+|602|1.517e-174|1|397260|398477|397260[397260]:398477[398477]:1218[1218]
0	267109-1929	0	20904	-1	9897at4891_2|Utg33250|-|807|2.951e-236|1|265181|267109|267109[267109]:265181[265181]:1929[1929]
0	105834+2502	0	20952	1	14133at4891_2|Utg33250|+|959|5.168e-282|1|105834|108335|105834[105834]:108335[108335]:2502[2502]
0	404091-1314	0	20957	-1	18616at4891_2|Utg33250|-|647|4.312e-188|1|402778|404091|404091[404091]:402778[402778]:1314[1314]
0	469344-543	0	21036	-1	28690at4891_1|Utg33250|-|352|2.745e-99|1|468802|469344|469344[469344]:468802[468802]:543[543]
0	116142-3231	0	21149	-1	2564at4891_2|Utg33250|-|1290|0|1|112912|116142|116142[116142]:112912[112912]:3231[3231]
0	469690+1488	0	21385	1	7582at4891_2|Utg33250|+|813|4.61e-238|1|469690|471177|469690[469690]:471177[471177]:1488[1488]
0	139666-1857	0	21401	-1	1699at4891_5|Utg33250|-|234|9.122e-64|1|137810|139666|139666[139666]:137810[137810]:1857[1857]
0	275528+2045	0	21581	1	7208at4891_9|Utg33250|+|821|1.801e-240|2|275528|277572|275528[275528]:277237[277237]:1710[1710]|277390[277390]:277572[277572]:183[183]
0	87788-567	0	22217	-1	28309at4891_4|Utg33250|-|278|5.186e-77|1|87222|87788|87788[87788]:87222[87222]:567[567]
0	262630-1368	0	22371	-1	28495at4891_2|Utg33250|-|488|3.151e-140|1|261263|262630|262630[262630]:261263[261263]:1368[1368]
0	214107+720	0	22469	1	29552at4891_2|Utg33250|+|310|1.207e-86|1|214107|214826|214107[214107]:214826[214826]:720[720]
0	345310+1365	0	22837	1	33600at4891_2|Utg33250|+|518|2.935e-149|1|345310|346674|345310[345310]:346674[346674]:1365[1365]
0	448640-432	0	23097	-1	31218at4891_7|Utg33250|-|137|1.446e-34|1|448209|448640|448640[448640]:448209[448209]:432[432]
1	147526+768	0	162	1	26729at4891_2|Utg33252|+|394|6.242e-112|1|147526|148293|147526[147526]:148293[148293]:768[768]
1	808414-1434	0	167	-1	13847at4891_2|Utg33252|-|706|7.481e-206|1|806981|808414|808414[808414]:806981[806981]:1434[1434]
1	945529+1578	0	232	1	10313at4891_2|Utg33252|+|774|2.535e-226|1|945529|947106|945529[945529]:947106[947106]:1578[1578]
1	399775+4887	0	347	1	707at4891_2|Utg33252|+|1393|0|1|399775|404661|399775[399775]:404661[404661]:4887[4887]
1	102305+2301	0	372	1	3824at4891_2|Utg33252|+|1086|3.03801e-320|1|102305|104605|102305[102305]:104605[104605]:2301[2301]
1	87309-1122	0	435	-1	13102at4891_2|Utg33252|-|713|5.844e-208|1|86188|87309|87309[87309]:86188[86188]:1122[1122]
1	812393+1527	0	540	1	11365at4891_6|Utg33252|+|579|1.273e-167|1|812393|813919|812393[812393]:813919[813919]:1527[1527]
1	644384+2118	0	564	1	2784at4891_6|Utg33252|+|1284|0|1|644384|646501|644384[644384]:646501[646501]:2118[2118]
1	1049432+1881	0	597	1	6633at4891_2|Utg33252|+|804|2.361e-235|1|1049432|1051312|1049432[1049432]:1051312[1051312]:1881[1881]
1	746115+399	0	615	1	35931at4891_8|Utg33252|+|238|5.702e-65|1|746115|746513|746115[746115]:746513[746513]:399[399]
1	681636+1212	0	813	1	13867at4891_0|Utg33252|+|753|5.315e-220|1|681636|682847|681636[681636]:682847[682847]:1212[1212]
1	22783+930	0	939	1	24992at4891_7|Utg33252|+|419|1.86e-119|1|22783|23712|22783[22783]:23712[23712]:930[930]
1	130893+912	0	1057	1	21766at4891_3|Utg33252|+|516|1.174e-148|1|130893|131804|130893[130893]:131804[131804]:912[912]
1	646878+2394	0	1239	1	2793at4891_2|Utg33252|+|1088|7.59379e-321|1|646878|649271|646878[646878]:649271[649271]:2394[2394]
1	593029+1428	0	1304	1	10670at4891_7|Utg33252|+|540|6.997e-156|1|593029|594456|593029[593029]:594456[594456]:1428[1428]
1	711664+1479	0	1444	1	17704at4891_7|Utg33252|+|582|1.591e-168|1|711664|713142|711664[711664]:713142[713142]:1479[1479]
1	936929+1191	0	1515	1	18913at4891|Utg33252|+|213|1.913e-57|1|936929|938119|936929[936929]:938119[938119]:1191[1191]
1	549280-632	0	1594	-1	36486at4891_8|Utg33252|-|272|3.319e-75|2|548649|549280|549280[549280]:549212[549212]:69[69]|549128[549128]:548649[548649]:480[480]
1	857003+1179	0	1826	1	16849at4891_2|Utg33252|+|501|3.847e-144|1|857003|858181|857003[857003]:858181[858181]:1179[1179]
1	337136+2139	0	1846	1	22342at4891_2|Utg33252|+|664|3.29e-193|1|337136|339274|337136[337136]:339274[339274]:2139[2139]
1	826765-1365	0	2002	-1	10854at4891_2|Utg33252|-|766|6.489e-224|1|825401|826765|826765[826765]:825401[825401]:1365[1365]
1	854566-2730	0	2048	-1	7263at4891_6|Utg33252|-|812|9.221e-238|1|851837|854566|854566[854566]:851837[851837]:2730[2730]
1	532857+261	0	2092	1	40161at4891_4|Utg33252|+|151|8.823e-39|1|532857|533117|532857[532857]:533117[533117]:261[261]
1	471258+4074	0	2106	1	528at4891_2|Utg33252|+|2250|0|1|471258|475331|471258[471258]:475331[475331]:4074[4074]
1	159911+1803	0	2181	1	18446at4891_2|Utg33252|+|510|7.513e-147|1|159911|161713|159911[159911]:161713[161713]:1803[1803]
1	420880-1368	0	2196	-1	26660at4891_2|Utg33252|-|424|5.813e-121|1|419513|420880|420880[420880]:419513[419513]:1368[1368]
1	57975+1383	0	2222	1	23976at4891|Utg33252|+|463|1.057e-132|2|57975|59357|57975[57975]:58202[58202]:228[228]|58617[58617]:59357[59357]:741[741]
1	179638+1131	0	2235	1	24271at4891|Utg33252|+|482|2.017e-138|1|179638|180768|179638[179638]:180768[180768]:1131[1131]
1	73607+3093	0	2273	1	3616at4891_2|Utg33252|+|1081|9.72099e-319|1|73607|76699|73607[73607]:76699[76699]:3093[3093]
1	681349-585	0	2383	-1	38523at4891_7|Utg33252|-|202|3.918e-54|1|680765|681349|681349[681349]:680765[680765]:585[585]
1	98401-753	0	2478	-1	30714at4891_7|Utg33252|-|267|1.062e-73|1|97649|98401|98401[98401]:97649[97649]:753[753]
1	294348+2376	0	2525	1	6506at4891_1|Utg33252|+|586|9.944e-170|1|294348|296723|294348[294348]:296723[296723]:2376[2376]
1	1005411-666	0	2695	-1	32172at4891_6|Utg33252|-|389|1.997e-110|1|1004746|1005411|1005411[1005411]:1004746[1004746]:666[666]
1	195492-738	0	3162	-1	27533at4891_6|Utg33252|-|406|1.524e-115|1|194755|195492|195492[195492]:194755[194755]:738[738]
1	340438-942	0	3300	-1	26633at4891_2|Utg33252|-|320|1.179e-89|1|339497|340438|340438[340438]:339497[339497]:942[942]
1	25649+939	0	3320	1	21962at4891_2|Utg33252|+|546|1.093e-157|1|25649|26587|25649[25649]:26587[26587]:939[939]
1	175143-852	0	3368	-1	26018at4891_2|Utg33252|-|398|3.901e-113|1|174292|175143|175143[175143]:174292[174292]:852[852]
1	666352+1173	0	3413	1	20323at4891_3|Utg33252|+|241|7.127e-66|1|666352|667524|666352[666352]:667524[667524]:1173[1173]
1	786904+1668	0	3543	1	24162at4891_8|Utg33252|+|233|1.824e-63|1|786904|788571|786904[786904]:788571[788571]:1668[1668]
1	882503-3249	0	3615	-1	1099at4891_2|Utg33252|-|1654|0|1|879255|882503|882503[882503]:879255[879255]:3249[3249]
1	1007738-915	0	3656	-1	28605at4891_4|Utg33252|-|132|4.626e-33|1|1006824|1007738|1007738[1007738]:1006824[1006824]:915[915]
1	950671-1578	0	3828	-1	27862at4891_1|Utg33252|-|656|8.423e-191|1|949094|950671|950671[950671]:949094[949094]:1578[1578]
1	469399+306	0	3833	1	37266at4891_1|Utg33252|+|213|1.913e-57|1|469399|469704|469399[469399]:469704[469704]:306[306]
1	866520-1128	0	3925	-1	16016at4891_5|Utg33252|-|676|8.033e-197|1|865393|866520|866520[866520]:865393[865393]:1128[1128]
1	447705+1758	0	4053	1	7917at4891_1|Utg33252|+|260|1.359e-71|1|447705|449462|447705[447705]:449462[449462]:1758[1758]
1	906815-1221	0	4207	-1	16106at4891_7|Utg33252|-|556|1.068e-160|1|905595|906815|906815[906815]:905595[905595]:1221[1221]
1	635049+627	0	4232	1	36328at4891_9|Utg33252|+|181|8.217e-48|1|635049|635675|635049[635049]:635675[635675]:627[627]
1	476356-546	0	4269	-1	22625at4891_3|Utg33252|-|79|4.166e-17|1|475811|476356|476356[476356]:475811[475811]:546[546]
1	698934-495	0	4441	-1	32220at4891|Utg33252|-|302|3.091e-84|1|698440|698934|698934[698934]:698440[698440]:495[495]
1	479429-1233	0	4538	-1	14739at4891_4|Utg33252|-|252|3.48e-69|1|478197|479429|479429[479429]:478197[478197]:1233[1233]
1	740724+1578	0	4652	1	8353at4891_2|Utg33252|+|791|1.934e-231|1|740724|742301|740724[740724]:742301[742301]:1578[1578]
1	281206+747	0	4697	1	32845at4891_2|Utg33252|+|255|4.35e-70|1|281206|281952|281206[281206]:281952[281952]:747[747]
1	1059694-3012	0	4727	-1	7523at4891_2|Utg33252|-|1067|1.593e-314|1|1056683|1059694|1059694[1059694]:1056683[1056683]:3012[3012]
1	41308+3150	0	4897	1	1906at4891_7|Utg33252|+|1128|0|1|41308|44457|41308[41308]:44457[44457]:3150[3150]
